,SA2 code,SA2 name,2021,km2,persons/km2
1784,403041073.0,Christie Downs,9580.0,8.6,1117.5
1785,403041074.0,Christies Beach,11162.0,7.2,1546.7
1786,403041075.0,Clarendon,2744.0,123.4,22.2
1787,403041076.0,Coromandel Valley,4511.0,4.4,1021.7
1788,403041077.0,Flagstaff Hill,10862.0,9.8,1113.7
1789,403041078.0,Hackham - Onkaparinga Hills,6933.0,23.6,293.2
1790,403041079.0,Hackham West - Huntfield Heights,7915.0,4.4,1809.6
1791,403041080.0,Happy Valley,13954.0,10.2,1372.1
1792,403041081.0,Happy Valley Reservoir,0.0,6.5,0.0
1793,403041082.0,Lonsdale,25.0,9.8,2.5
1794,403041083.0,McLaren Vale,7389.0,119.6,61.8
1795,403041084.0,Morphett Vale - East,13954.0,7.7,1816.1
1796,403041085.0,Morphett Vale - West,10232.0,5.1,2015.2
1797,403041086.0,Reynella,10370.0,7.7,1345.8
1798,403041088.0,Willunga,3625.0,85.2,42.6
1799,403041089.0,Woodcroft,11635.0,13.5,860.1
1800,403041177.0,Seaford - Seaford Meadows,14303.0,11.5,1246.9
1801,403041178.0,Seaford Rise - Moana,10713.0,12.1,885.0
1802,404011090.0,Beverley,8989.0,4.2,2137.1
1803,404011091.0,Flinders Park,16508.0,6.4,2580.5
1804,404011092.0,Henley Beach,15760.0,6.0,2645.9
1805,404011093.0,Hindmarsh - Brompton,19364.0,7.9,2452.4
1806,404011094.0,Royal Park - Hendon - Albert Park,6561.0,3.2,2021.3
1807,404011095.0,Seaton - Grange,17674.0,8.3,2141.4
1808,404011096.0,West Lakes,15327.0,8.6,1792.3
1809,404011097.0,Woodville - Cheltenham,19537.0,8.8,2217.0
1810,404021098.0,Dry Creek - South,0.0,6.1,0.0
1811,404021099.0,Largs Bay - Semaphore,14963.0,6.7,2225.3
1812,404021100.0,North Haven,14949.0,14.8,1007.1
1813,404021101.0,Port Adelaide,11703.0,13.0,902.2
1814,404021102.0,The Parks,19936.0,18.3,1091.6
1815,404021103.0,Torrens Island,5.0,8.8,0.6
1816,404031104.0,Adelaide Airport,0.0,7.3,0.0
1817,404031105.0,Fulham,2944.0,1.3,2228.3
1818,404031106.0,Lockleys,13562.0,5.7,2378.5
1819,404031107.0,Plympton,26871.0,10.7,2512.0
1820,404031108.0,Richmond (SA),17264.0,8.9,1934.3
1821,404031109.0,West Beach,5206.0,4.5,1155.1
1822,405011110.0,Barossa - Angaston,6616.0,633.9,10.4
1823,405011111.0,Light,10035.0,1111.7,9.0
1824,405011112.0,Lyndoch,6681.0,175.8,38.0
1825,405011113.0,Mallala,3411.0,847.9,4.0
1826,405011114.0,Nuriootpa,7297.0,50.6,144.1
1827,405011115.0,Tanunda,4757.0,17.3,274.5
1828,405021116.0,Clare,4178.0,74.2,56.3
1829,405021117.0,Gilbert Valley,5114.0,1675.4,3.1
1830,405021118.0,Goyder,4155.0,6748.2,0.6
1831,405021119.0,Wakefield - Barunga West,9707.0,5231.2,1.9
1832,405031120.0,Jamestown,4691.0,3107.0,1.5
1833,405031121.0,Peterborough - Mount Remarkable,5449.0,9643.9,0.6
1834,405031122.0,Port Pirie,14297.0,75.3,189.9
1835,405031123.0,Port Pirie Surrounds,3403.0,1583.3,2.1
1836,405041124.0,Kadina,5539.0,394.1,14.1
1837,405041125.0,Moonta,5300.0,271.9,19.5
1838,405041126.0,Wallaroo,4503.0,146.5,30.7
1839,405041127.0,Yorke Peninsula - North,7621.0,3654.4,2.1
1840,405041128.0,Yorke Peninsula - South,4209.0,2273.8,1.9
1841,406011129.0,Ceduna,2818.0,413.3,6.8
1842,406011130.0,Eyre Peninsula,6971.0,7228.4,1.0
1843,406011131.0,Kimba - Cleve - Franklin Harbour,4286.0,15184.4,0.3
1844,406011132.0,Le Hunte - Elliston,2172.0,11387.2,0.2
1845,406011133.0,Port Lincoln,16844.0,136.3,123.6
1846,406011134.0,West Coast (SA),3769.0,31877.8,0.1
1847,406011135.0,Western,144.0,168946.0,0.0
1848,406011136.0,Whyalla,21868.0,40.9,535.1
1849,406011137.0,Whyalla - North,0.0,80.4,0.0
1850,406021138.0,APY Lands,2554.0,102359.2,0.0
1851,406021139.0,Coober Pedy,1624.0,77.7,20.9
1852,406021140.0,Quorn - Lake Gilles,2197.0,26107.3,0.1
1853,406021141.0,Outback,2099.0,513391.3,0.0
1854,406021142.0,Port Augusta,14125.0,253.9,55.6
1855,406021143.0,Roxby Downs,4115.0,288.4,14.3
1856,407011144.0,Goolwa - Port Elliot,12719.0,180.9,70.3
1857,407011145.0,Kangaroo Island,4999.0,4400.7,1.1
1858,407011146.0,Strathalbyn,8028.0,155.8,51.5
1859,407011147.0,Strathalbyn Surrounds,8134.0,1517.8,5.4
1860,407011148.0,Victor Harbor,16131.0,128.3,125.8
1861,407011149.0,Yankalilla,6600.0,980.1,6.7
1862,407021150.0,Grant,6296.0,1690.9,3.7
1863,407021151.0,Kingston - Robe,3943.0,4431.5,0.9
1864,407021152.0,Millicent,5353.0,177.4,30.2
1865,407021154.0,Naracoorte,6444.0,115.2,55.9
1866,407021155.0,Naracoorte Surrounds,2452.0,4404.5,0.6
1867,407021156.0,Penola,3170.0,1514.4,2.1
1868,407021157.0,Tatiara,7072.0,6527.2,1.1
1869,407021158.0,Wattle Range,3536.0,2281.9,1.5
1870,407021173.0,Mount Gambier - East,15379.0,66.8,230.4
1871,407021174.0,Mount Gambier - West,14897.0,126.5,117.7
1872,407031159.0,Barmera,6553.0,856.2,7.7
1873,407031160.0,Berri,4257.0,12.1,352.3
1874,407031161.0,Karoonda - Lameroo,2989.0,10548.6,0.3
1875,407031162.0,Loxton,5698.0,146.1,39.0
1876,407031163.0,Loxton Surrounds,1781.0,4790.3,0.4
1877,407031164.0,Mannum,6722.0,3287.9,2.0
1878,407031165.0,Murray Bridge,18864.0,97.5,193.4
1879,407031166.0,Murray Bridge Surrounds,3825.0,1924.5,2.0
1880,407031167.0,Renmark,4818.0,14.7,328.7
1881,407031168.0,Renmark Surrounds,5191.0,901.8,5.8
1882,407031169.0,The Coorong,5612.0,8645.0,0.6
1883,407031170.0,Waikerie,6787.0,5557.8,1.2
1884,501011001.0,Augusta,6765.0,2106.6,3.2
1885,501011003.0,Busselton Surrounds,12300.0,1227.1,10.0
1886,501011004.0,Margaret River,10530.0,134.4,78.3
1887,501011293.0,Busselton - East,9632.0,82.0,117.5
1888,501011294.0,Busselton - West,19974.0,114.3,174.8
1889,501021005.0,Australind - Leschenault,20001.0,67.3,297.2
1890,501021007.0,Capel,5606.0,507.1,11.1
1891,501021008.0,College Grove - Carey Park,7243.0,9.7,745.6
1892,501021009.0,Collie,9088.0,1709.8,5.3
1893,501021010.0,Dardanup,3370.0,517.1,6.5
1894,501021011.0,Davenport,11.0,11.7,0.9
1895,501021012.0,Eaton - Pelican Point,12789.0,10.0,1285.0
1896,501021014.0,Harvey,9630.0,1660.6,5.8
1897,501021015.0,East Bunbury - Glen Iris,7407.0,23.0,322.5
1898,501021016.0,Waroona,4357.0,832.2,5.2
1899,501021251.0,Dalyellup,10143.0,16.3,621.1
1900,501021252.0,Gelorup - Stratham,3131.0,65.3,48.0
1901,501021253.0,South Bunbury - Bunbury,13216.0,11.3,1174.7
1902,501021254.0,Withers - Usher,5311.0,8.2,646.3
1903,501031017.0,Bridgetown - Boyup Brook,7250.0,4163.8,1.7
1904,501031018.0,Donnybrook - Balingup,6312.0,1559.9,4.0
1905,501031019.0,Manjimup,5611.0,323.8,17.3
1906,501031020.0,Pemberton,5317.0,9641.1,0.6
1907,502011021.0,Dawesville - Bouvard,8752.0,97.9,89.4
1908,502011022.0,Falcon - Wannanup,9959.0,9.6,1038.6
1909,502011023.0,Greenfields,10199.0,10.0,1023.9
1910,502011024.0,Halls Head - Erskine,20592.0,14.2,1445.4
1911,502011025.0,Mandurah,10620.0,8.4,1265.0
1912,502011026.0,Mandurah - East,6804.0,40.2,169.2
1913,502011027.0,Mandurah - North,22076.0,31.8,693.3
1914,502011028.0,Mandurah - South,11703.0,11.8,989.5
1915,502011029.0,Pinjarra,10594.0,808.9,13.1
1916,503011030.0,City Beach,7017.0,9.8,715.5
1917,503011031.0,Claremont (WA),9548.0,3.9,2466.1
1918,503011032.0,Cottesloe,8020.0,3.8,2138.0
1919,503011033.0,Floreat,8889.0,4.4,2011.3
1920,503011034.0,Mosman Park - Peppermint Grove,11121.0,5.4,2053.8
1921,503011035.0,Nedlands - Dalkeith - Crawley,19683.0,9.7,2018.8
1922,503011036.0,Swanbourne - Mount Claremont,9909.0,11.7,846.9
1923,503021037.0,Kings Park (WA),50.0,4.2,12.0
1924,503021038.0,Mount Hawthorn - Leederville,12274.0,3.9,3148.6
1925,503021039.0,Mount Lawley - Inglewood,17526.0,7.1,2475.0
1926,503021040.0,North Perth,10022.0,3.1,3242.9
1927,503021042.0,Subiaco - Shenton Park,18186.0,7.8,2332.7
1928,503021043.0,Wembley - West Leederville - Glendalough,19782.0,6.6,3015.3
1929,503021295.0,East Perth,12308.0,3.4,3605.7
1930,503021296.0,Perth (North) - Highgate,11903.0,3.0,4016.0
1931,503021297.0,Perth (West) - Northbridge,12634.0,4.6,2774.8
1932,504011044.0,Bassendean - Eden Hill - Ashfield,16505.0,10.3,1595.5
1933,504011045.0,Bayswater - Embleton - Bedford,25418.0,13.8,1840.4
1934,504011046.0,Maylands,13792.0,5.0,2749.3
1935,504011047.0,Morley,23567.0,10.6,2232.8
1936,504011048.0,Noranda,8237.0,4.9,1666.9
1937,504021049.0,Chidlow,4872.0,167.7,29.0
1938,504021050.0,Glen Forrest - Darlington,7434.0,56.7,131.2
1939,504021051.0,Helena Valley - Koongamia,5971.0,8.8,675.8
1940,504021052.0,Malmalling - Reservoir,10.0,318.4,0.0
1941,504021053.0,Mundaring,13739.0,118.7,115.8
1942,504021054.0,Swan View - Greenmount - Midvale,13300.0,15.1,878.4
1943,504031055.0,Avon Valley National Park,7.0,75.0,0.1
1944,504031056.0,Ballajura,19198.0,23.8,806.1
1945,504031057.0,Beechboro,22210.0,47.1,471.4
1946,504031058.0,Bullsbrook,5794.0,253.9,22.8
1947,504031060.0,Gidgegannup,2897.0,304.9,9.5
1948,504031061.0,Hazelmere - Guildford,5575.0,16.9,329.5
1949,504031062.0,Lockridge - Kiara,12983.0,14.6,888.5
1950,504031063.0,Malaga,23.0,6.4,3.6
1951,504031064.0,Melaleuca - Lexia,0.0,99.7,0.0
1952,504031065.0,Middle Swan - Herne Hill,5871.0,32.2,182.6
1953,504031066.0,Midland - Guildford,11512.0,11.7,982.8
1954,504031067.0,Stratton - Jane Brook,7285.0,23.5,310.1
1955,504031068.0,The Vines,12892.0,67.0,192.4
1956,504031069.0,Walyunga National Park,0.0,17.9,0.0
1957,504031298.0,Aveley,16261.0,6.7,2410.1
1958,504031299.0,Brabham - Henley Brook,11593.0,17.1,679.4
1959,504031300.0,Ellenbrook,19776.0,14.0,1414.9
1960,505011070.0,Craigie - Beldon,10898.0,7.1,1528.1
1961,505011071.0,Currambine - Kinross,14272.0,6.0,2394.8
1962,505011072.0,Duncraig,16505.0,7.6,2157.8
1963,505011073.0,Greenwood - Warwick,14150.0,8.6,1652.2
1964,505011074.0,Heathridge - Connolly,10910.0,6.6,1646.6
1965,505011075.0,Hillarys,11539.0,6.3,1841.6
1966,505011076.0,Iluka - Burns Beach,10046.0,5.8,1722.0
1967,505011077.0,Joondalup - Edgewater,14333.0,15.6,917.4
1968,505011078.0,Kingsley,13602.0,7.9,1731.9
1969,505011079.0,Mullaloo - Kallaroo,11841.0,5.9,2011.0
1970,505011080.0,Ocean Reef,8384.0,5.3,1592.5
1971,505011081.0,Padbury,8899.0,6.0,1474.6
1972,505011082.0,Sorrento - Marmion,10494.0,4.6,2283.5
1973,505011083.0,Woodvale,9854.0,7.2,1369.3
1974,505021084.0,Balcatta - Hamersley,16582.0,10.4,1600.5
1975,505021085.0,Balga - Mirrabooka,21917.0,9.4,2319.6
1976,505021087.0,Herdsman,0.0,3.1,0.0
1977,505021088.0,Innaloo - Doubleview,19125.0,5.6,3410.2
1978,505021089.0,Karrinyup - Gwelup - Carine,23405.0,14.1,1661.2
1979,505021090.0,Nollamara - Westminster,20590.0,6.0,3409.4
1980,505021091.0,Osborne Park Industrial,229.0,3.4,66.5
1981,505021092.0,Scarborough,18211.0,5.0,3663.2
1982,505021093.0,Stirling - Osborne Park,15122.0,6.5,2327.5
1983,505021094.0,Trigg - North Beach - Watermans Bay,8218.0,5.8,1427.7
1984,505021095.0,Tuart Hill - Joondanna,13254.0,3.6,3650.3
1985,505021096.0,Wembley Downs - Churchlands - Woodlands,15537.0,8.0,1936.9
1986,505021097.0,Yokine - Coolbinia - Menora,17649.0,6.9,2576.3
1987,505021301.0,Dianella - North,12295.0,6.5,1900.8
1988,505021302.0,Dianella - South,13398.0,5.0,2665.4
1989,505031098.0,Alexander Heights - Koondoola,12080.0,6.7,1802.6
1990,505031099.0,Butler - Merriwa - Ridgewood,24604.0,10.0,2451.9
1991,505031100.0,Carramar,19345.0,30.0,644.7
1992,505031101.0,Clarkson,14407.0,10.8,1338.5
1993,505031102.0,Girrawheen,9227.0,4.1,2254.0
1994,505031104.0,Marangaroo,10829.0,4.8,2259.2
1995,505031105.0,Mindarie - Quinns Rocks - Jindalee,21502.0,12.7,1695.7
1996,505031106.0,Neerabup National Park,4.0,17.4,0.2
1997,505031107.0,Tapping - Ashby - Sinagra,14002.0,47.8,292.9
1998,505031255.0,Alkimos - Eglinton,14413.0,32.7,441.2
1999,505031256.0,Carabooda - Pinjar,749.0,371.1,2.0
2000,505031257.0,Two Rocks,3967.0,55.1,72.0
2001,505031258.0,Yanchep,11381.0,19.0,597.5
2002,505031303.0,Hocking - Pearsall,13555.0,26.2,518.0
2003,505031304.0,Landsdale,15936.0,7.2,2203.6
2004,505031305.0,Madeley - Darch,14663.0,13.1,1117.7
2005,505031306.0,Wanneroo - Sinagra,15163.0,15.5,977.7
2006,506011110.0,Armadale - Wungong - Brookdale,24142.0,25.4,950.7
2007,506011111.0,Ashendon - Lesley,3.0,326.3,0.0
2008,506011112.0,Camillo - Champion Lakes,5999.0,8.1,738.3
2009,506011114.0,Kelmscott,10965.0,15.0,728.8
2010,506011115.0,Mount Nasura - Mount Richon - Bedfordale,8498.0,61.1,139.1
2011,506011116.0,Roleystone,7469.0,74.8,99.8
2012,506011117.0,Seville Grove,11838.0,4.6,2593.1
2013,506011307.0,Harrisdale,12076.0,5.8,2091.2
2014,506011308.0,Piara Waters - Forrestdale,16660.0,38.4,433.5
2015,506021118.0,Belmont - Ascot - Redcliffe,15696.0,10.9,1446.2
2016,506021119.0,East Victoria Park - Carlisle,17913.0,6.3,2856.5
2017,506021120.0,Kewdale Commercial,0.0,4.9,0.0
2018,506021121.0,Perth Airport,23.0,20.3,1.1
2019,506021123.0,Victoria Park - Lathlain - Burswood,16405.0,7.6,2165.6
2020,506021309.0,Cloverdale,9188.0,4.0,2314.6
2021,506021310.0,Kewdale,7647.0,2.9,2611.7
2022,506021311.0,Rivervale,11319.0,3.3,3388.2
2023,506031124.0,Bentley - Wilson - St James,21476.0,11.1,1926.4
2024,506031125.0,Canning Vale - West,10401.0,8.7,1190.7
2025,506031126.0,Canning Vale Commercial,5.0,6.7,0.7
2026,506031127.0,Cannington - Queens Park,21488.0,9.5,2258.4
2027,506031128.0,Parkwood - Ferndale - Lynwood,14474.0,8.6,1676.3
2028,506031129.0,Riverton - Shelley - Rossmoyne,14965.0,6.4,2330.9
2029,506031130.0,Welshpool,14.0,8.3,1.7
2030,506031131.0,Willetton,19952.0,8.7,2282.1
2031,506041132.0,Beckenham - Kenwick - Langford,21096.0,19.0,1112.8
2032,506041133.0,Canning Vale - East,25397.0,9.9,2556.6
2033,506041134.0,Gosnells,22001.0,15.5,1418.2
2034,506041135.0,Huntingdale - Southern River,22723.0,18.0,1261.8
2035,506041136.0,Maddington - Orange Grove - Martin,15567.0,53.3,292.1
2036,506041137.0,Thornlie,24597.0,11.6,2122.1
2037,506051138.0,Forrestfield - Wattle Grove,20502.0,26.9,762.2
2038,506051139.0,High Wycombe,12621.0,8.7,1451.2
2039,506051140.0,Kalamunda - Maida Vale - Gooseberry Hill,15628.0,28.1,555.7
2040,506051141.0,Lesmurdie - Bickley - Carmel,12052.0,220.1,54.8
2041,506061142.0,Byford,21269.0,29.4,723.5
2042,506061143.0,Mundijong,7395.0,286.7,25.8
2043,506061144.0,Serpentine - Jarrahdale,4751.0,588.6,8.1
2044,506071145.0,Como,15085.0,6.4,2360.9
2045,506071146.0,Manning - Waterford,12059.0,6.2,1957.3
2046,506071147.0,South Perth - Kensington,17888.0,7.8,2306.3
2047,507011148.0,Banjup,22559.0,29.7,759.4
2048,507011150.0,Bibra Industrial,20.0,6.5,3.1
2049,507011151.0,Bibra Lake,0.0,4.2,0.0
2050,507011152.0,Coogee,10122.0,10.4,971.1
2051,507011153.0,Coolbellup,8788.0,4.5,1944.2
2052,507011154.0,Hamilton Hill,11733.0,6.6,1773.6
2053,507011155.0,Henderson,9.0,8.7,1.0
2054,507011158.0,North Coogee,3855.0,2.8,1389.7
2055,507011159.0,South Lake - Cockburn Central,12157.0,8.9,1366.6
2056,507011160.0,Spearwood,11630.0,6.5,1784.0
2057,507011161.0,Success - Hammond Park,18128.0,8.9,2045.8
2058,507011163.0,Yangebup,7887.0,6.0,1310.2
2059,507011259.0,Beeliar - Wattleup,10469.0,28.7,364.6
2060,507011260.0,Jandakot,2524.0,15.7,160.7
2061,507021164.0,East Fremantle,8065.0,3.1,2569.8
2062,507021165.0,Fremantle,17364.0,29.5,587.8
2063,507021166.0,Fremantle - South,15910.0,7.3,2178.3
2064,507021167.0,O`Connor (WA),7.0,1.7,4.2
2065,507031169.0,Wellard (West) - Bertram,18676.0,12.4,1500.3
2066,507031170.0,Calista,7699.0,15.1,508.6
2067,507031172.0,Hope Valley - Postans,80.0,24.8,3.2
2068,507031173.0,Kwinana Industrial,25.0,16.7,1.5
2069,507031174.0,Parmelia - Orelia,11713.0,7.8,1496.0
2070,507031261.0,Casuarina - Wandi,9465.0,43.1,219.7
2071,507041175.0,Applecross - Ardross,12069.0,5.4,2223.7
2072,507041176.0,Bateman,3952.0,2.0,2020.3
2073,507041177.0,Bicton - Palmyra,15258.0,6.3,2413.5
2074,507041178.0,Booragoon,15997.0,6.8,2356.4
2075,507041179.0,Bull Creek,8283.0,4.2,1990.0
2076,507041180.0,Leeming,11215.0,6.7,1674.0
2077,507041181.0,Melville,18034.0,7.9,2287.5
2078,507041182.0,Murdoch - Kardinya,12895.0,8.6,1491.4
2079,507041183.0,Willagee,5624.0,2.1,2692.6
2080,507041184.0,Winthrop,6196.0,3.5,1781.0
2081,507051186.0,Cooloongup,8812.0,5.0,1765.9
2082,507051187.0,Port Kennedy,13944.0,21.2,657.4
2083,507051188.0,Rockingham,17010.0,35.7,476.2
2084,507051189.0,Rockingham Lakes,3.0,21.0,0.1
2085,507051190.0,Safety Bay - Shoalwater,12417.0,7.2,1726.3
2086,507051191.0,Singleton - Golden Bay - Secret Harbour,23053.0,14.6,1582.1
2087,507051192.0,Waikiki,12974.0,5.8,2243.3
2088,507051193.0,Warnbro,11115.0,5.6,1969.8
2089,507051312.0,Baldivis - North,12073.0,57.3,210.7
2090,507051313.0,Baldivis - South,27024.0,30.0,900.5
2091,507051314.0,Karnup,2170.0,54.2,40.0
2092,509011225.0,Albany,15363.0,30.7,501.1
2093,509011226.0,Albany Surrounds,3815.0,4009.1,1.0
2094,509011227.0,Bayonet Head - Lower King,5361.0,24.9,215.6
2095,509011228.0,Denmark,6467.0,1859.8,3.5
2096,509011229.0,Gnowangerup,2958.0,15012.8,0.2
2097,509011230.0,Katanning,4694.0,2647.0,1.8
2098,509011231.0,Kojonup,4191.0,8554.5,0.5
2099,509011232.0,Little Grove - Elleker,3792.0,142.7,26.6
2100,509011233.0,McKail - Willyung,11784.0,101.2,116.4
2101,509011234.0,Plantagenet,5534.0,4383.9,1.3
2102,509011235.0,Stirling Range National Park,0.0,1121.6,0.0
2103,509021236.0,Chittering,6100.0,1219.9,5.0
2104,509021237.0,Cunderdin,3903.0,6896.5,0.6
2105,509021238.0,Dowerin,3913.0,11490.4,0.3
2106,509021239.0,Gingin - Dandaragan,9224.0,9919.9,0.9
2107,509021240.0,Merredin,5057.0,9827.5,0.5
2108,509021241.0,Moora,4652.0,13538.4,0.3
2109,509021242.0,Mukinbudin,3091.0,50177.0,0.1
2110,509021243.0,Northam,11810.0,1431.2,8.3
2111,509021244.0,Toodyay,4713.0,1691.6,2.8
2112,509021245.0,York - Beverley,5288.0,4502.1,1.2
2113,509031246.0,Brookton,3612.0,7480.9,0.5
2114,509031247.0,Kulin,4374.0,28626.2,0.2
2115,509031248.0,Murray,2446.0,2746.4,0.9
2116,509031249.0,Narrogin,4520.0,509.3,8.9
2117,509031250.0,Wagin,4991.0,9400.1,0.5
2118,510011262.0,Broome,15664.0,50.0,313.0
2119,510011263.0,Derby - West Kimberley,8374.0,110798.9,0.1
2120,510011264.0,Halls Creek,4075.0,135345.3,0.0
2121,510011265.0,Kununurra,8053.0,117707.3,0.1
2122,510011266.0,Roebuck,2551.0,55343.5,0.0
2123,510021267.0,East Pilbara,6321.0,390578.5,0.0
2124,510021268.0,Newman,4469.0,17.1,261.7
2125,510021269.0,Port Hedland,4445.0,94.2,47.2
2126,510021270.0,South Hedland,11802.0,22.3,530.3
2127,510031271.0,Ashburton (WA),7785.0,100827.0,0.1
2128,510031272.0,Karratha,17892.0,134.2,133.3
2129,510031273.0,Roebourne,5529.0,15104.9,0.4
2130,511011274.0,Esperance,12459.0,479.9,26.0
2131,511011275.0,Esperance Surrounds,4100.0,55180.8,0.1
2132,511021276.0,Carnarvon,5139.0,78.3,65.7
2133,511021277.0,Exmouth,4841.0,134986.4,0.0
2134,511031278.0,Boulder,7503.0,13.1,573.3
2135,511031279.0,Kalgoorlie,13829.0,23.5,588.6
2136,511031280.0,Kalgoorlie - North,9093.0,31.1,292.7
2137,511031281.0,Kalgoorlie Airport,0.0,7.4,0.0
2138,511031282.0,Kambalda - Coolgardie - Norseman,4586.0,218581.6,0.0
2139,511031283.0,Leinster - Leonora,5194.0,495840.4,0.0
2140,511031284.0,Trafalgar (WA),0.0,27.6,0.0
2141,511041285.0,Geraldton,12426.0,21.9,568.0
2142,511041286.0,Geraldton - East,8207.0,81.0,101.4
2143,511041287.0,Geraldton - North,8900.0,143.0,62.2
2144,511041288.0,Geraldton - South,10746.0,26.3,408.8
2145,511041289.0,Irwin,3771.0,2369.3,1.6
2146,511041290.0,Meekatharra,3372.0,414527.0,0.0
2147,511041291.0,Morawa,3995.0,23464.3,0.2
2148,511041292.0,Northampton - Mullewa - Greenough,5867.0,26161.9,0.2
2149,601011001.0,Bridgewater - Gagebrook,8304.0,55.7,149.0
2150,601011002.0,Brighton - Pontville,6526.0,88.8,73.5
2151,601011003.0,Old Beach - Otago,5034.0,31.6,159.4
2152,601021004.0,Bellerive - Rosny,6588.0,4.7,1396.3
2153,601021005.0,Cambridge,8688.0,101.7,85.4
2154,601021006.0,Geilston Bay - Risdon,3485.0,8.7,399.9
2155,601021007.0,Howrah - Tranmere,11837.0,9.4,1257.7
2156,601021008.0,Lindisfarne - Rose Bay,7908.0,8.0,988.8
2157,601021009.0,Mornington - Warrane,5241.0,8.2,638.0
2158,601021010.0,Risdon Vale,3563.0,35.5,100.4
2159,601021011.0,Rokeby,8016.0,15.4,519.7
2160,601021012.0,South Arm,4667.0,74.3,62.8
2161,601031013.0,Austins Ferry - Granton,4356.0,27.4,159.2
2162,601031014.0,Berriedale - Chigwell,5828.0,34.0,171.2
2163,601031015.0,Claremont (Tas.),8521.0,17.9,475.4
2164,601031016.0,Derwent Park - Lutana,4783.0,4.9,972.3
2165,601031017.0,Glenorchy,12544.0,10.5,1199.3
2166,601031018.0,Montrose - Rosetta,5205.0,5.7,907.9
2167,601031019.0,Moonah,5832.0,2.8,2087.3
2168,601031020.0,New Norfolk,7380.0,63.3,116.7
2169,601031021.0,West Moonah,4473.0,1.8,2502.4
2170,601041022.0,Kingston - Huntingfield,13771.0,61.8,222.8
2171,601041023.0,Kingston Beach - Blackmans Bay,11245.0,22.3,504.9
2172,601041024.0,Margate - Snug,8612.0,146.2,58.9
2173,601041025.0,Mount Wellington,0.0,90.2,0.0
2174,601041026.0,Taroona - Bonnet Hill,3676.0,8.0,458.5
2175,601051027.0,Hobart,9245.0,6.6,1397.1
2176,601051028.0,Lenah Valley - Mount Stuart,9175.0,9.8,936.3
2177,601051029.0,Mount Nelson - Dynnyrne,5138.0,7.9,648.6
2178,601051030.0,New Town,6707.0,3.8,1757.3
2179,601051031.0,Sandy Bay,12599.0,6.9,1813.8
2180,601051032.0,South Hobart - Fern Tree,6830.0,23.5,290.8
2181,601051033.0,West Hobart,6484.0,3.6,1789.7
2182,601061034.0,Dodges Ferry - Lewisham,8647.0,318.4,27.2
2183,601061035.0,Sorell - Richmond,10139.0,375.9,27.0
2184,602011036.0,Invermay,3603.0,4.0,894.5
2185,602011037.0,Kings Meadows - Punchbowl,5059.0,5.8,878.5
2186,602011038.0,Launceston,5581.0,5.3,1056.9
2187,602011039.0,Legana,4874.0,33.7,144.6
2188,602011040.0,Mowbray,4179.0,9.3,450.2
2189,602011041.0,Newnham - Mayfield,9974.0,23.6,422.8
2190,602011042.0,Newstead,5577.0,3.7,1512.4
2191,602011043.0,Norwood (Tas.),4114.0,4.0,1032.3
2192,602011044.0,Prospect Vale - Blackstone,6930.0,17.7,390.5
2193,602011045.0,Ravenswood,3906.0,10.0,390.0
2194,602011046.0,Riverside,7478.0,48.3,154.8
2195,602011047.0,South Launceston,4978.0,2.8,1793.1
2196,602011048.0,Summerhill - Prospect,5078.0,8.8,576.6
2197,602011049.0,Trevallyn,4949.0,9.7,509.3
2198,602011050.0,Waverley - St Leonards,4026.0,55.1,73.0
2199,602011051.0,West Launceston,4310.0,4.0,1087.2
2200,602011052.0,Youngtown - Relbia,5034.0,14.9,337.1
2201,602021053.0,Beauty Point - Beaconsfield,4123.0,259.2,15.9
2202,602021054.0,Deloraine,6246.0,2521.2,2.5
2203,602021055.0,Grindelwald - Lanena,6276.0,344.8,18.2
2204,602021056.0,Hadspen - Carrick,3682.0,174.7,21.1
2205,602021057.0,Westbury,4438.0,679.1,6.5
2206,602031058.0,Dilston - Lilydale,4446.0,1274.1,3.5
2207,602031059.0,George Town,7299.0,747.2,9.8
2208,602031060.0,Longford,4515.0,222.5,20.3
2209,602031061.0,Northern Midlands,3784.0,4763.6,0.8
2210,602031062.0,Perth - Evandale,5598.0,226.8,24.7
2211,602031064.0,St Helens - Scamander,6922.0,3299.1,2.1
2212,602031099.0,Flinders and Cape Barren Islands,938.0,1996.6,0.5
2213,602031100.0,Scottsdale - Bridport,6997.0,3205.7,2.2
2214,603011065.0,Central Highlands,2488.0,7185.5,0.3
2215,603011066.0,Derwent Valley,3412.0,1290.0,2.6
2216,603011067.0,Southern Midlands,6850.0,2600.3,2.6
2217,603011068.0,Wilderness - East,7.0,7351.1,0.0
2218,603021069.0,Bruny Island - Kettering,3522.0,443.5,7.9
2219,603021070.0,Cygnet,4913.0,239.5,20.5
2220,603021071.0,Geeveston - Dover,4144.0,827.8,5.0
2221,603021072.0,Huonville - Franklin,9749.0,682.0,14.3
2222,603031073.0,Forestier - Tasman,2643.0,660.4,4.0
2223,603031074.0,Triabunna - Bicheno,5093.0,2542.2,2.0
2224,604011075.0,Acton - Upper Burnie,3355.0,2.1,1563.7
2225,604011076.0,Burnie - Ulverstone Surrounds,5303.0,1364.2,3.9
2226,604011077.0,Burnie - Wivenhoe,3881.0,11.4,339.0
